index,account_url,account,headcount
"138157","http://www.bilbomatica.es","Bilbomática","504"
"138095","http://www.csc.fi","CSC - IT Center for Science","615"
"138766","http://www.wuerth-phoenix.com","Würth Phoenix","217"
"143904","https://www.fossanalytics.com/en/careers/look-for-a-job","FOSS","1542"
"143956","https://www.carebridgehealth.com/","CareBridge","305"
"143786","https://akirolabs.com/","akirolabs","23"
"144297","https://impel.io/","Impel","318"
"144320","www.alertus.com","Alertus Technologies","146"
"145372","http://www.timber.tech","TIMBER","123"
"145567","https://www.simpalm.com/","Simpalm - Digital Innovation","61"
"145570","https://www.axioshq.com/?utm_source=linkedin&utm_medium=social&utm_campaign=showcase","Axios HQ","134"
"145572","https://ozone.one/","Ozone","157"
"145597","https://www.ics.com/","Integrated Computer Solutions","144"
"146048","https://www.scalerglobal.com","Scaler Global","15"
"146151","http://www.1800accountant.com","1-800Accountant","270"
"147673","http://www.adaptavist.com/","Adaptavist","734"
"147697","adastragrp.com","Adastra","92"
"147856","adlerandallan.co.uk","Adler & Allan","454"
"150243","ams-erp.com","ams. Solution AG","114"
"151325","ardurra.com","Ardurra","872"
"151061","https://www.aptlytech.com","Aptly Technology Corporations","79"
"153435","bankrate.com","Bankrate","179"
"153646","bavarian-nordic.com","Bavarian Nordic","1264"
"152991","awesome-technologies.de","Awesome Technologies Innovationslabor GmbH","22"
"154973","bitbang.com","BitBang, LLC","196"
"156135","http://www.bpmcpa.com","BPM LLP","57"
"156591","brileyfin.com","FBR","1700"
"155742","boehme-weihs.de","Böhme & Weihs Systemtechnik GmbH & Co. KG","81"
"157606","callcenterservices.com","Call Center Services","459"
"157676","http://www.calypsoway.com","Calypsoway","14"
"157823","canarysystems.com","Canary Systems Inc.","63"
"158012","capleoglobal.com","Capleo Global","200"
"160095","https://cipher.com/","Cipher","347"
"160105","www.circlecvi.com","Circle Cardiovascular Imaging Inc.","156"
"160180","citech.fr","Citech","92"
"161362","cognosante.com","Cognosante","1285"
"161674","commonlit.org","CommonLit Inc.","146"
"161758","https://www.communityphone.org","Community Phone","85"
"161882","comply365.com","Comply365","62"
"161907","comptia.org","CompTIA","1312"
"162442","convivo.com","convivo GmbH","40"
"163898","curio.co","Curio Group Pty LTD","63"
"164094","cy9.io","CY9","30"
"164890","dealereprocess.com","Dealer eProcess","179"
"165107","delbridge.solutions","Delbridge Solutions","86"
"165187","demandlab.com","DemandLab","38"
"166360","dnastack.com","DNAstack","39"
"166540","donyati.com","Donyati","258"
"165626","dhis2.org","DHIS2","53"
"165786","diginea.de","diginea GmbH","16"
"167498","www.echo360.com","Echo360 Inc.","80"
"167720","edgecortix.com","Edgecortix","40"
"168036","ejamerica.com","eJAmerica","107"
"169436","esgglobal.com","Energy Services Group","373"
"170035","www.exarcainc.com","Exarca Inc.","111"
"170185","www.experitest.com","Experitest","55"
"170254","www.exsilio.com","Exsilio Solutions","45"
"170519","famatechnologies.com","FAMA Technologies","166"
"171441","fisecglobal.net","Fisec Global","74"
"172181","forstartups.com","株式会社ネットジンザイバンク(本社)","157"
"172227","https://www.fortunaidentity.com","Fortuna Identity","66"
"172377","www.foxit.com","Fox IT SM LTD","526"
"172730","frogslayer.com","FrogSlayer","53"
"173095","f-w.com","Farnsworth Group Inc.","516"
"173156","gabtechglobal.com","Gabtech Global, LLC","102"
"172326","www.foureyes.io","Foureyes","103"
"173752","geodehealth.com","Geode Health","164"
"174923","www.novo.co","Novo","397"
"176825","www.healthstream.com","HealthStream","1141"
"177635","hockeystack.com","HockeyStack","22"
"177801","homestars.com","HomeStars","232"
"178929","https://www.ideaevolver.com","Idea Evolver","46"
"179141","ignitho.com","Ignitho Technologies","111"
"179329","www.imaginecommunications.com","Imagine Communications","671"
"179344","www.imaginit.com","IMAGINiT Technologies","343"
"179350","imaige.com","IMAIGE","12"
"179985","infusemedia.com","Infuse Media","679"
"180555","integritymarketing.com","Integrity Marketing Group","777"
"181036","io.builders","iobuilders","96"
"180684","interactive-tools.de","interactive tools GmbH","75"
"181697","j2interactive.com","J2 Interactive","219"
"181898","http://jatapp.com/","JatApp","122"
"182835","kairos.com","Kairos","54"
"182943","kaprestechnology.com","Kapres Technology","41"
"182977","karmak.com","Karmak","266"
"184195","http://www.kranzassoc.com","Kranz & Associates","112"
"184338","kudelski-iot.com","Kudelski IoT","80"
"186204","livefront.com","Livefront","85"
"185531","https://www.leverify.com","Leverify LLC","210"
"187318","www.magicsoftware.com","Magic Software Enterprises","488"
"187555","http://www.malliq.com","Mall IQ Inc.","53"
"188812","medalogix.com","Medalogix","81"
"188350","mawoh.de","MAWOH GmbH","33"
"191882","www.myremotedevelopers.com","My Remote Developers","73"
"195062","https://www.omnicalculator.com/","Omni Calculator","64"
"195179","https://www.onebrief.com","Onebrief","57"
"195482","openclinica.com","OpenClinica","54"
"196364","pacificinterpreters.com","Pacific Interpreters","217"
"196666","http://www.paradigmlife.net","Paradigm Life","70"
"196699","http://www.paragonone.com","Paragon One","429"
"198692","plumlogix.com","Plumlogix Inc.","64"
"198964","porchgroup.com","Porch Group","804"
"200010","promachbuilt.com","Pro Mach Inc.","794"
"200273","provisioniam.com","Provision IAM","42"
"201191","rackner.com","Rackner","28"
"201404","www.rand.com","Rand Worldwide","556"
"201424","ranenetwork.com","RANE","154"
"201455","rapidai.com","RapidAI","233"
"201488","http://www.rapportit.com/","Rapport IT","68"
"201529","rater8.com","rater8","62"
"200789","qnips.io","Qnips GmbH","32"
"200916","quandri.io","Quandri","34"
"204344","s3cuso.com","S3 Shared Services Solutions","456"
"204957","www.satwic.com","Satwic Inc.","52"
"207818","smartcommerce.com","SmartCommerce","102"
"208078","snaptrude.com","Snaptrude","65"
"208819","sovsystems.com","Sovereign Systems","12"
"209014","spectramedix.com","SpectraMedix","148"
"209351","sprypoint.com","SpryPoint","125"
"212296","techhumanit.com","techhuman","17"
"212391","techopsolutions.net","TechOp Solutions","85"
"212552","https://www.teknospar.com","Teknospar Inc.","16"
"213014","theathletic.com","The Athletic","747"
"215762","trueaccord.com","TrueAccord","150"
"215856","https://trustly.com","Trustly","876"
"216073","tutero.com.au","Tutero","109"
"217622","vaynerx.com","VaynerX","130"
"217681","vectorsecurity.com","Vector Security","1579"
"217682","vectorsecuritynetworks.com","Vector Security & Vector Security Networks","138"
"217911","veriforce.com","Veriforce","329"
"218589","vistaequitypartners.com","Vista Equity Partners","836"
"216960","uptain.de","uptain","13"
"218378","vioma.de","vioma GmbH","56"
"222100","zerobounce.net","ZeroBounce.net","55"
"222155","ziffity.com","Ziffity Solutions PVT LTD","137"
"222544","http://gen.tech/","Genesis Tech","880"
"222491","s-kreditpartner.de","s-kreditpartner.de","350"
"222917","https://www.metroscope.tech/","Metroscope","59"
"222942","https://www.trapezegroup.de/de","Trapeze","93"
"222978","https://www.novaquark.com","Novaquark, the Metaverse Company","83"
"223402","https://www.vio.com/careers","vio.com","174"
"223183","https://www.meltlake.com/","Meltlake","70"
"223851","www.estorelabs.com","eStoreLabs","110"
"223864","https://ttms.com/","Transition Technologies MS","559"
"223615","http://scalamandra.com","Scalamandra","30"
"224499","www.mcci.com","MCCI","111"
"224539","https://spotline.com/","Spotline Inc","64"
"224554","https://www.solutionit.com/","Solution IT, Inc.","106"
"224700","https://www.soliantconsulting.com/","Soliant Consulting","76"
"224878","https://www.masterborn.com/portfolio","MasterBorn Software","114"
"224910","https://www.getambush.com/","Ambush","135"
"224924","https://www.pumpkin.care/","Pumpkin-Care","173"
"224928","https://www.branchapp.com/","Branch App","224"
"224938","https://trustvip.com/","Visionary Integration Professionals","189"
"225323","https://www.prisma-capacity.eu/","PRISMA European Capacity Platform","63"
"225684","https://www.invitahealth.com/","InVita","166"
"225652","https://www.techbiz.global","TechBiz Global","18"
"226057","https://believer.gg/","The Believer Company","58"
"226082","houseware.io","Houseware","26"
"226110","ivu.de","IVU Traffic Technologies AG","579"
"226378","Pangea.cloud","Pangea","56"
"226545","https://www.lantanagroup.com/","Lantana Group","95"
"226632","https://www.analytica.net/","Analytica","115"
"226635","https://www.inventive.io","Inventive Works","51"
"226671","https://www.rain.ai","Rain","65"
"226710","www.ecademy-learning.com","Cornelsen eCademy","76"
"227313","prointegrate.net","prointegrate.net","45"
"228699","pridelogic.com","PrideLogic","15"
"228706","https://bytebrew.io/","ByteBrew","10"
"228716","infoplusltd.co.uk","Infoplus","417"
"228737","https://www.savantlabs.io/","Savant Labs","26"
"228788","neptunesoftwaregroup.com","Neptune Software Group","181"
"229497","https://www.apphub.com/","AppHub","61"
"229518","https://www.ventitechnologies.com/","Venti Technologies","93"
"229981","https://www.youco.eu","YouCo","97"
"229890","https://www.node.energy/","node.energy","76"
"229994","https://m0.xyz/","M^ZERO Labs","33"
"232355","https://cadmus.io/","Cadmus","52"
"232356","http://www.utilus.nl","Utilus","34"
"233270","https://www.sms-sudamerica.com/es","SMS Sudamérica","271"
"233437","algorithmicschool.com","Excel Chai Ltd DBA Algorithmics North Manitoba","511"
"234080","https://penzilla.de/","Penzilla","18"
"235945","atlasfinancial.com","Atlas","17"
"236042","https://www.sixfold.ai/","Sixfold","16"
"237001","debtbook.com","DebtBook","170"
"237336","http://www.ctepl.com","Cambridge Technology (CT)","718"
"237374","http://www.consultadd.com","ConsultAdd Inc","504"
"237375","http://www.arcfield.com","Arcfield","624"
"237560","https://www.agileactors.com/","Agile Actors","283"
"237875","https://multiversx.com/","MultiversX","143"
"238569","http://futuremind.com","Future Mind","183"
"239122","www.invences.com","Invences Inc.","73"
"239151","www.nedgraphics.com","NedGraphics","52"
"239158","www.thinglink.com","Thinglink","20"
"239000","https://meshcapade.com/","Meshcapade GmbH","24"
"239648","https://www.archerpoint.com","ArcherPoint","167"
"240977","www.forteresearch.com","Forte Research Systems Inc.","44"
"241792","www.dtad.com","DTAD Deutscher Auftragsdienst AG","88"
"242921","www.printaudit.com","Print Audit","27"
"242927","www.procentive.com","Procentive","22"
"243306","https://www.globalmeet.com/","GlobalMeet","99"
"244019","agenagroup.com","Agena Group (UK CPM)","80"
"246233","http://www.holycode.rs","Holycode","255"
"247106","https://www.speakeasyinc.com/","Speakeasy","18"
"247241","https://www.rexus-group.com/","Rexus Group","103"
"247244","https://www.mgtconsulting.com/","MGT","403"
"247270","https://www.asuresoftware.com/","Asure Software","547"
"247739","oneforce.co","OneForce","48"
"248180","verytechnology.com","Very Technology","194"
"248505","https://qdrant.tech","Qdrant","60"
"248670","https://kipu-quantum.com/","Kipu Quantum","41"
"248671","https://e-mobilio.de/","e-mobilio","46"
"248971","https://www.youraspire.com/","Aspire Software","256"
"248911","https://www.kerith.net/","Kerith","17"
"249918","https://get.chownow.com","Chownow","357"
"249761","http://www.sternico.com","Sternico","41"
"253944","https://www.voxelai.com/","Voxel","68"
"253949","https://promptemr.com/","Prompt Therapy Solutions","82"
"253972","https://tss.black/","TSS","119"
"254063","https://knotapi.com/","Knot","39"
"253952","https://www.trustwell.com/","Trustwell","129"
"254587","shuttlehq.com","shuttlehq.com","10"
"254332","https://www.8mylez.com/","8mylez GmbH","28"
"255986","stellarwp.com","stellarwp.com","40"
"256650","siena.cx","siena.cx","38"
"256758","protingent.com","Protingent, Inc.","111"
"256782","http://www.luigisbox.com","Luigi's Box","91"
"256805","https://www.digitale-leute.de/","Digitale Leute","27"
"256812","https://www.mindsurance.de/","Mindsurance","26"
"257177","devbrother.com","DevBrother","51"
"257432","https://www.cleverft.com/","Clever For Tech","101"
"257011","https://metrofibre.de/","Metrofibre","35"
"258094","wsd.com","Wallstreetdocs Ltd.","164"
"258165","https://www.athelas.com/","Athelas, Inc.","273"
"258286","https://www.dexterity.ai/","Dexterity Inc.","224"
"258322","https://enode.com/","Enode, Inc.","48"
"259914","ntdsoftware.com","NTD Software","21"
"259987","cartodb.com","cartodb.com","289"
"260069","https://itps.one/","ITPS ONE","134"
"260075","scoop-analytics.com","Scoop Analytics","4"
"260295","phoenixgroup.eu","Phoenix Pharmahandel","635"
"260412","michael-wessel.de","michael wessel IT","60"
"261220","nterra.com","nterra integration GmbH","69"
"261250","https://www.treasury4.com/","Treasury4","52"
"261685","shopmacher.de","SHOPMACHER eCommerce GmbH & Co. KG","49"
"262396","https://www.muralhealth.com/?tpcc=NL_Marketing","Mural Health Technologies","25"
"262067","https://www.xpron.com/","XPRON Systems GmbH","70"
"263354","buzzclan.com","BuzzClan","174"
"264326","remira.com","Remira","140"
"266180","https://liminal.pt","Liminal - MarTech & Business Experts","5"
"266422","https://spellbrush.com/","Spellbrush","15"
"266447","ctwo.com","ctwo.com","66"
"266489","https://www.deltassi.com/","Delta System & Software","197"
"266301","https://www.datahouse.com/","DataHouse","384"
"266444","https://hush1one.com","hushh.ai","20"
"266743","https://www.codium.ai/","CodiumAI","28"
"266797","https://www.fastdolphin.com/en/home/","Fast Dolphin","61"
"267682","thekaizencompany.com","The Kaizen Company","259"
"268401","https://www.cryptorecruit.com/","CryptoRecruit","39"
"268483","imec.be","IMEC","81"
"269223","https://pmo365.com/","pmo365","56"
"269259","https://mmrengineering.com/","MMR Consulting","108"
"269234","mainwebsolutions.de","Mainwebsolutions","12"
"269614","https://premiumlinguisticservices.com/","Premium Linguistic Services","210"
"269480","direqt.ai","Direqt","19"
"270399","https://authzed.com/","AuthZed","16"
"270317","stepahead.de","Step Ahead GmbH","163"
"271318","https://www.syftanalytics.com/","Syft","70"
"271415","https://www.feroscare.com.au/","FerosCare","462"
"271326","https://ninito.no/","Ninito","9"
"272016","https://www.craveinfotech.com/","Crave InfoTech","212"
"271684","windhoff-group.de","Windhoff Group","197"
"272439","https://www.growwithfusion.com/","Fusion Growth Partners","165"
"273633","sycor.de","Sycor GmbH","450"
"275983","sdsolutions.tech","sdsolutions.tech","206"
"276010","https://www.galloportugal.com/","Gallo Worldwide","210"
"276583","https://getcenter.com/","Center","190"
"277044","certa.ai","Certa.ai","203"
"277330","https://www.acryldata.io/","Acryl Data","38"
"277516","proximatetech.com","proximatetech.com","129"
"558157","https://www.withclutch.com/","Clutch","97"
"558200","https://www.genesisconsulting.com/","Genesis Consulting Partners","97"
"558397","https://surecomp.com/","Surecomp","287"
"558489","http://www.divaaco.com","Divaaco","16"
"558564","https://stay.ai/","Stay Ai","57"
"558573","https://www.mobilisights.com/","Mobilisights","38"
"558580","https://tali.ai/","Tali AI","31"
"558588","https://zendrop.com/?utm_source=linkedin&utm_medium=organic&utm_content=&utm_campaign=&utm_term=","Zendrop","45"
"558847","https://runway.com/","Runway","40"
"558957","shopline.com","shopline.com","804"
"559028","https://www.aebs.com/","AE Business Solutions","196"
